GPU: NVIDIA GeForce RTX 3080 Ti
GPU memory: 12038.19 MB
Epoch [100/200000] Training Loss: 0.00246562 Testing Loss: 0.00202393 || lr: [0.001]
Epoch [114200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [114300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [114900/200000] Training Loss: 0.00000071 Testing Loss: 0.00000078 || lr: [0.00049]
Epoch [115000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [115100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [115200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [115300/200000] Training Loss: 0.00000057 Testing Loss: 0.00000043 || lr: [0.00049]
Epoch [115400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [115500/200000] Training Loss: 0.00000038 Testing Loss: 0.00000050 || lr: [0.00049]
Epoch [115600/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [115700/200000] Training Loss: 0.00000047 Testing Loss: 0.00000050 || lr: [0.00049]
Epoch [115800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [115900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [116000/200000] Training Loss: 0.00000044 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [116100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [116200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [116300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [116400/200000] Training Loss: 0.00000135 Testing Loss: 0.00000114 || lr: [0.00049]
Epoch [116500/200000] Training Loss: 0.00000036 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [116600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [116700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [116800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [116900/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [117000/200000] Training Loss: 0.00000037 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [117100/200000] Training Loss: 0.00000679 Testing Loss: 0.00000474 || lr: [0.00049]
Epoch [117200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [117300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [117900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118200/200000] Training Loss: 0.00000041 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [118300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118400/200000] Training Loss: 0.00000038 Testing Loss: 0.00000046 || lr: [0.00049]
Epoch [118500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [118800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [118900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [119000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [119200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119300/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [119400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [119900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [120000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120500/200000] Training Loss: 0.00000033 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [120600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [120700/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [120800/200000] Training Loss: 0.00000059 Testing Loss: 0.00000046 || lr: [0.00049]
Epoch [120900/200000] Training Loss: 0.00000033 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [121000/200000] Training Loss: 0.00000039 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [121100/200000] Training Loss: 0.00000037 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [121200/200000] Training Loss: 0.00000134 Testing Loss: 0.00000178 || lr: [0.00049]
Epoch [121300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [121400/200000] Training Loss: 0.00000036 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [121500/200000] Training Loss: 0.00000178 Testing Loss: 0.00000117 || lr: [0.00049]
Epoch [121600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [121700/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [121800/200000] Training Loss: 0.00000088 Testing Loss: 0.00000043 || lr: [0.00049]
Epoch [121900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [122000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [122100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [122200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [122300/200000] Training Loss: 0.00000121 Testing Loss: 0.00000111 || lr: [0.00049]
Epoch [122400/200000] Training Loss: 0.00000034 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [122500/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [122600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [122700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [122800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [122900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [123900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124200/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [124300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [124400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [124600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124700/200000] Training Loss: 0.00000042 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [124800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [124900/200000] Training Loss: 0.00000038 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [125000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [125100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [125200/200000] Training Loss: 0.00000038 Testing Loss: 0.00000049 || lr: [0.00049]
Epoch [125300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [125400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [125500/200000] Training Loss: 0.00000043 Testing Loss: 0.00000045 || lr: [0.00049]
Epoch [125600/200000] Training Loss: 0.00000034 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [125700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [125800/200000] Training Loss: 0.00000046 Testing Loss: 0.00000049 || lr: [0.00049]
Epoch [125900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [126000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [126900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127300/200000] Training Loss: 0.00000039 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [127400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [127500/200000] Training Loss: 0.00000036 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [127600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127700/200000] Training Loss: 0.00000414 Testing Loss: 0.00000218 || lr: [0.00049]
Epoch [127800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [127900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [128000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [128100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [128200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [128300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [128400/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [128500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [128600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [128700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [128800/200000] Training Loss: 0.00000226 Testing Loss: 0.00000177 || lr: [0.00049]
Epoch [128900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [129000/200000] Training Loss: 0.00000109 Testing Loss: 0.00000104 || lr: [0.00049]
Epoch [129100/200000] Training Loss: 0.00000034 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [129200/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [129300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [129400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [129500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [129600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [129700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [129800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [129900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130700/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [130800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [130900/200000] Training Loss: 0.00000042 Testing Loss: 0.00000044 || lr: [0.00049]
Epoch [131000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [131100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [131200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [131300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [131400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [131500/200000] Training Loss: 0.00000066 Testing Loss: 0.00000074 || lr: [0.00049]
Epoch [131600/200000] Training Loss: 0.00000043 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [131700/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [131800/200000] Training Loss: 0.00000033 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [131900/200000] Training Loss: 0.00000037 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [132000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [132100/200000] Training Loss: 0.00000055 Testing Loss: 0.00000055 || lr: [0.00049]
Epoch [132200/200000] Training Loss: 0.00000034 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [132300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [132400/200000] Training Loss: 0.00000045 Testing Loss: 0.00000047 || lr: [0.00049]
Epoch [132500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [132600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [132700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [132800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [132900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [133900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [134000/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [134100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [134200/200000] Training Loss: 0.00000037 Testing Loss: 0.00000039 || lr: [0.00049]
Epoch [134300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [134400/200000] Training Loss: 0.00000032 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [134500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [134600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [134700/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [134800/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [134900/200000] Training Loss: 0.00000069 Testing Loss: 0.00000089 || lr: [0.00049]
Epoch [135000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [135100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [135200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [135300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [135400/200000] Training Loss: 0.00000315 Testing Loss: 0.00000462 || lr: [0.00049]
Epoch [135500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [135600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [135700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [135800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [135900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [136500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [136900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [137300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137500/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [137600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [137700/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [137800/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [137900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138500/200000] Training Loss: 0.00000036 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [138600/200000] Training Loss: 0.00000034 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [138700/200000] Training Loss: 0.00000033 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [138800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [138900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [139000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [139100/200000] Training Loss: 0.00000034 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [139200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [139300/200000] Training Loss: 0.00000043 Testing Loss: 0.00000045 || lr: [0.00049]
Epoch [139400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [139500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [139600/200000] Training Loss: 0.00000042 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [139700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [139800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [139900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [140200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [140500/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [140600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140700/200000] Training Loss: 0.00000178 Testing Loss: 0.00000180 || lr: [0.00049]
Epoch [140800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [140900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [141000/200000] Training Loss: 0.00000039 Testing Loss: 0.00000039 || lr: [0.00049]
Epoch [141100/200000] Training Loss: 0.00000094 Testing Loss: 0.00000089 || lr: [0.00049]
Epoch [141200/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [141300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [141400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [141500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [141600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [141700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [141800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [141900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
