GPU: NVIDIA GeForce RTX 4090
GPU memory: 24080.88 MB
Loading existing data...
Epoch 100 / 400000 | Train Loss: 0.22252496 | Test Loss: 0.22624892 | lr: [0.0001]
Epoch 25000 / 400000 | Train Loss: 0.00221740 | Test Loss: 0.00272065 | lr: [3.2768000000000016e-05]
Epoch 25100 / 400000 | Train Loss: 0.00221440 | Test Loss: 0.00272144 | lr: [3.2768000000000016e-05]
Epoch 25200 / 400000 | Train Loss: 0.00221696 | Test Loss: 0.00271527 | lr: [3.2768000000000016e-05]
Epoch 25300 / 400000 | Train Loss: 0.00217826 | Test Loss: 0.00267918 | lr: [3.2768000000000016e-05]
Epoch 25400 / 400000 | Train Loss: 0.00216066 | Test Loss: 0.00266093 | lr: [3.2768000000000016e-05]
Epoch 25500 / 400000 | Train Loss: 0.00214567 | Test Loss: 0.00264656 | lr: [3.2768000000000016e-05]
Epoch 25600 / 400000 | Train Loss: 0.00213297 | Test Loss: 0.00263081 | lr: [3.2768000000000016e-05]
Epoch 25700 / 400000 | Train Loss: 0.00211445 | Test Loss: 0.00261547 | lr: [3.2768000000000016e-05]
Epoch 25800 / 400000 | Train Loss: 0.00213957 | Test Loss: 0.00266743 | lr: [3.2768000000000016e-05]
Epoch 25900 / 400000 | Train Loss: 0.00210893 | Test Loss: 0.00260234 | lr: [3.2768000000000016e-05]
Epoch 26000 / 400000 | Train Loss: 0.00209519 | Test Loss: 0.00258145 | lr: [3.2768000000000016e-05]
Epoch 26100 / 400000 | Train Loss: 0.00207050 | Test Loss: 0.00255261 | lr: [3.2768000000000016e-05]
Epoch 26200 / 400000 | Train Loss: 0.00204347 | Test Loss: 0.00254954 | lr: [3.2768000000000016e-05]
Epoch 26300 / 400000 | Train Loss: 0.00216592 | Test Loss: 0.00263239 | lr: [3.2768000000000016e-05]
Epoch 26400 / 400000 | Train Loss: 0.00223084 | Test Loss: 0.00266671 | lr: [3.2768000000000016e-05]
Epoch 26500 / 400000 | Train Loss: 0.00199636 | Test Loss: 0.00252528 | lr: [3.2768000000000016e-05]
Epoch 26600 / 400000 | Train Loss: 0.00223975 | Test Loss: 0.00264696 | lr: [3.2768000000000016e-05]
Epoch 26700 / 400000 | Train Loss: 0.00194929 | Test Loss: 0.00245326 | lr: [3.2768000000000016e-05]
Epoch 26800 / 400000 | Train Loss: 0.00191659 | Test Loss: 0.00241198 | lr: [3.2768000000000016e-05]
Epoch 26900 / 400000 | Train Loss: 0.00194232 | Test Loss: 0.00245833 | lr: [3.2768000000000016e-05]
Epoch 27000 / 400000 | Train Loss: 0.00213788 | Test Loss: 0.00277172 | lr: [3.2768000000000016e-05]
Epoch 27100 / 400000 | Train Loss: 0.00217564 | Test Loss: 0.00276511 | lr: [3.2768000000000016e-05]
Epoch 27200 / 400000 | Train Loss: 0.00225532 | Test Loss: 0.00289465 | lr: [3.2768000000000016e-05]
Epoch 27300 / 400000 | Train Loss: 0.00183498 | Test Loss: 0.00232488 | lr: [3.2768000000000016e-05]
Epoch 27400 / 400000 | Train Loss: 0.00181442 | Test Loss: 0.00230486 | lr: [3.2768000000000016e-05]
Epoch 27500 / 400000 | Train Loss: 0.00179563 | Test Loss: 0.00228513 | lr: [3.2768000000000016e-05]
Epoch 27600 / 400000 | Train Loss: 0.00181582 | Test Loss: 0.00232107 | lr: [3.2768000000000016e-05]
Epoch 27700 / 400000 | Train Loss: 0.00179702 | Test Loss: 0.00231440 | lr: [3.2768000000000016e-05]
Epoch 27800 / 400000 | Train Loss: 0.00180340 | Test Loss: 0.00227207 | lr: [3.2768000000000016e-05]
Epoch 27900 / 400000 | Train Loss: 0.00173118 | Test Loss: 0.00221553 | lr: [3.2768000000000016e-05]
Epoch 28000 / 400000 | Train Loss: 0.00171476 | Test Loss: 0.00219816 | lr: [3.2768000000000016e-05]
Epoch 28100 / 400000 | Train Loss: 0.00246241 | Test Loss: 0.00304777 | lr: [3.2768000000000016e-05]
Epoch 28200 / 400000 | Train Loss: 0.00181236 | Test Loss: 0.00239602 | lr: [3.2768000000000016e-05]
Epoch 28300 / 400000 | Train Loss: 0.00178581 | Test Loss: 0.00227981 | lr: [3.2768000000000016e-05]
Epoch 28400 / 400000 | Train Loss: 0.00171745 | Test Loss: 0.00228385 | lr: [3.2768000000000016e-05]
Epoch 28500 / 400000 | Train Loss: 0.00167303 | Test Loss: 0.00215204 | lr: [3.2768000000000016e-05]
Epoch 28600 / 400000 | Train Loss: 0.00165732 | Test Loss: 0.00213232 | lr: [3.2768000000000016e-05]
Epoch 28700 / 400000 | Train Loss: 0.00164503 | Test Loss: 0.00212273 | lr: [3.2768000000000016e-05]
Epoch 28800 / 400000 | Train Loss: 0.00163777 | Test Loss: 0.00211495 | lr: [3.2768000000000016e-05]
Epoch 28900 / 400000 | Train Loss: 0.00163282 | Test Loss: 0.00211035 | lr: [3.2768000000000016e-05]
Epoch 29000 / 400000 | Train Loss: 0.00163304 | Test Loss: 0.00210659 | lr: [3.2768000000000016e-05]
Epoch 29100 / 400000 | Train Loss: 0.00212366 | Test Loss: 0.00275940 | lr: [3.2768000000000016e-05]
Epoch 29200 / 400000 | Train Loss: 0.00163674 | Test Loss: 0.00209750 | lr: [3.2768000000000016e-05]
Epoch 29300 / 400000 | Train Loss: 0.00279546 | Test Loss: 0.00344091 | lr: [3.2768000000000016e-05]
Epoch 29400 / 400000 | Train Loss: 0.00159162 | Test Loss: 0.00206402 | lr: [3.2768000000000016e-05]
Epoch 29500 / 400000 | Train Loss: 0.00170512 | Test Loss: 0.00217402 | lr: [3.2768000000000016e-05]
Epoch 29600 / 400000 | Train Loss: 0.00178996 | Test Loss: 0.00221632 | lr: [3.2768000000000016e-05]
Epoch 29700 / 400000 | Train Loss: 0.00175003 | Test Loss: 0.00217809 | lr: [3.2768000000000016e-05]
Epoch 29800 / 400000 | Train Loss: 0.00156362 | Test Loss: 0.00203134 | lr: [3.2768000000000016e-05]
Epoch 29900 / 400000 | Train Loss: 0.00156379 | Test Loss: 0.00203853 | lr: [3.2768000000000016e-05]
Epoch 30000 / 400000 | Train Loss: 0.00186460 | Test Loss: 0.00231218 | lr: [3.2768000000000016e-05]
Epoch 30100 / 400000 | Train Loss: 0.00156142 | Test Loss: 0.00202300 | lr: [3.2768000000000016e-05]
Epoch 30200 / 400000 | Train Loss: 0.00154606 | Test Loss: 0.00201305 | lr: [3.2768000000000016e-05]
Epoch 30300 / 400000 | Train Loss: 0.00158295 | Test Loss: 0.00207992 | lr: [3.2768000000000016e-05]
Epoch 30400 / 400000 | Train Loss: 0.00155013 | Test Loss: 0.00201814 | lr: [3.2768000000000016e-05]
Epoch 30500 / 400000 | Train Loss: 0.00154799 | Test Loss: 0.00200854 | lr: [3.2768000000000016e-05]
Epoch 30600 / 400000 | Train Loss: 0.00151961 | Test Loss: 0.00198410 | lr: [3.2768000000000016e-05]
Epoch 30700 / 400000 | Train Loss: 0.00151961 | Test Loss: 0.00198678 | lr: [3.2768000000000016e-05]
Epoch 30800 / 400000 | Train Loss: 0.00151898 | Test Loss: 0.00197933 | lr: [3.2768000000000016e-05]
Epoch 30900 / 400000 | Train Loss: 0.00151494 | Test Loss: 0.00197730 | lr: [3.2768000000000016e-05]
Epoch 31000 / 400000 | Train Loss: 0.00150874 | Test Loss: 0.00197093 | lr: [3.2768000000000016e-05]
Epoch 31100 / 400000 | Train Loss: 0.00150162 | Test Loss: 0.00196394 | lr: [3.2768000000000016e-05]
Epoch 31200 / 400000 | Train Loss: 0.00149530 | Test Loss: 0.00195594 | lr: [3.2768000000000016e-05]
Epoch 31300 / 400000 | Train Loss: 0.00149317 | Test Loss: 0.00195344 | lr: [3.2768000000000016e-05]
Epoch 31400 / 400000 | Train Loss: 0.00155889 | Test Loss: 0.00206112 | lr: [3.2768000000000016e-05]
Epoch 31500 / 400000 | Train Loss: 0.00150080 | Test Loss: 0.00197981 | lr: [3.2768000000000016e-05]
Epoch 31600 / 400000 | Train Loss: 0.00150050 | Test Loss: 0.00195590 | lr: [3.2768000000000016e-05]
Epoch 31700 / 400000 | Train Loss: 0.00165493 | Test Loss: 0.00220655 | lr: [3.2768000000000016e-05]
Epoch 31800 / 400000 | Train Loss: 0.00147394 | Test Loss: 0.00193700 | lr: [3.2768000000000016e-05]
Epoch 31900 / 400000 | Train Loss: 0.00185382 | Test Loss: 0.00220450 | lr: [3.2768000000000016e-05]
Epoch 32000 / 400000 | Train Loss: 0.00148566 | Test Loss: 0.00193237 | lr: [3.2768000000000016e-05]
Epoch 32100 / 400000 | Train Loss: 0.00145807 | Test Loss: 0.00191228 | lr: [3.2768000000000016e-05]
Epoch 32200 / 400000 | Train Loss: 0.00145312 | Test Loss: 0.00192179 | lr: [3.2768000000000016e-05]
Epoch 32300 / 400000 | Train Loss: 0.00144222 | Test Loss: 0.00189737 | lr: [3.2768000000000016e-05]
Epoch 32400 / 400000 | Train Loss: 0.00147254 | Test Loss: 0.00190883 | lr: [3.2768000000000016e-05]
Epoch 32500 / 400000 | Train Loss: 0.00150810 | Test Loss: 0.00197550 | lr: [3.2768000000000016e-05]
Epoch 32600 / 400000 | Train Loss: 0.00142728 | Test Loss: 0.00188236 | lr: [3.2768000000000016e-05]
Epoch 32700 / 400000 | Train Loss: 0.00141821 | Test Loss: 0.00187159 | lr: [3.2768000000000016e-05]
Epoch 32800 / 400000 | Train Loss: 0.00207489 | Test Loss: 0.00249091 | lr: [3.2768000000000016e-05]
Epoch 32900 / 400000 | Train Loss: 0.00150104 | Test Loss: 0.00201105 | lr: [3.2768000000000016e-05]
Epoch 33000 / 400000 | Train Loss: 0.00140031 | Test Loss: 0.00185077 | lr: [3.2768000000000016e-05]
Epoch 33100 / 400000 | Train Loss: 0.00138947 | Test Loss: 0.00184196 | lr: [3.2768000000000016e-05]
Epoch 33200 / 400000 | Train Loss: 0.00139545 | Test Loss: 0.00183827 | lr: [3.2768000000000016e-05]
Epoch 33300 / 400000 | Train Loss: 0.00225056 | Test Loss: 0.00261773 | lr: [3.2768000000000016e-05]
Epoch 33400 / 400000 | Train Loss: 0.00158209 | Test Loss: 0.00214133 | lr: [3.2768000000000016e-05]
Epoch 33500 / 400000 | Train Loss: 0.00154987 | Test Loss: 0.00199681 | lr: [3.2768000000000016e-05]
Epoch 33600 / 400000 | Train Loss: 0.00147900 | Test Loss: 0.00192995 | lr: [3.2768000000000016e-05]
Epoch 33700 / 400000 | Train Loss: 0.00151661 | Test Loss: 0.00191769 | lr: [3.2768000000000016e-05]
Epoch 33800 / 400000 | Train Loss: 0.00137511 | Test Loss: 0.00182016 | lr: [3.2768000000000016e-05]
Epoch 33900 / 400000 | Train Loss: 0.00135016 | Test Loss: 0.00180955 | lr: [3.2768000000000016e-05]
Epoch 34000 / 400000 | Train Loss: 0.00143208 | Test Loss: 0.00187675 | lr: [3.2768000000000016e-05]
Epoch 34100 / 400000 | Train Loss: 0.00132926 | Test Loss: 0.00177741 | lr: [3.2768000000000016e-05]
Epoch 34200 / 400000 | Train Loss: 0.00132729 | Test Loss: 0.00177964 | lr: [3.2768000000000016e-05]
Epoch 34300 / 400000 | Train Loss: 0.00164090 | Test Loss: 0.00219614 | lr: [3.2768000000000016e-05]
Epoch 34400 / 400000 | Train Loss: 0.00133123 | Test Loss: 0.00176687 | lr: [3.2768000000000016e-05]
Epoch 34500 / 400000 | Train Loss: 0.00130869 | Test Loss: 0.00175556 | lr: [3.2768000000000016e-05]
Epoch 34600 / 400000 | Train Loss: 0.00131062 | Test Loss: 0.00176252 | lr: [3.2768000000000016e-05]
Epoch 34700 / 400000 | Train Loss: 0.00135765 | Test Loss: 0.00184368 | lr: [3.2768000000000016e-05]
Epoch 34800 / 400000 | Train Loss: 0.00132334 | Test Loss: 0.00174372 | lr: [3.2768000000000016e-05]
Epoch 34900 / 400000 | Train Loss: 0.00168470 | Test Loss: 0.00221989 | lr: [3.2768000000000016e-05]
Epoch 35000 / 400000 | Train Loss: 0.00181319 | Test Loss: 0.00193518 | lr: [3.2768000000000016e-05]
Epoch 35100 / 400000 | Train Loss: 0.00132252 | Test Loss: 0.00175219 | lr: [3.2768000000000016e-05]
Epoch 35200 / 400000 | Train Loss: 0.00128495 | Test Loss: 0.00173264 | lr: [3.2768000000000016e-05]
Epoch 35300 / 400000 | Train Loss: 0.00128708 | Test Loss: 0.00173290 | lr: [3.2768000000000016e-05]
Epoch 35400 / 400000 | Train Loss: 0.00127800 | Test Loss: 0.00172088 | lr: [3.2768000000000016e-05]
Epoch 35500 / 400000 | Train Loss: 0.00133817 | Test Loss: 0.00174101 | lr: [3.2768000000000016e-05]
Epoch 35600 / 400000 | Train Loss: 0.00125875 | Test Loss: 0.00169636 | lr: [3.2768000000000016e-05]
Epoch 35700 / 400000 | Train Loss: 0.00149723 | Test Loss: 0.00204307 | lr: [3.2768000000000016e-05]
Epoch 35800 / 400000 | Train Loss: 0.00130724 | Test Loss: 0.00170913 | lr: [3.2768000000000016e-05]
Epoch 35900 / 400000 | Train Loss: 0.00123631 | Test Loss: 0.00167385 | lr: [3.2768000000000016e-05]
Epoch 36000 / 400000 | Train Loss: 0.00133603 | Test Loss: 0.00182648 | lr: [3.2768000000000016e-05]
Epoch 36100 / 400000 | Train Loss: 0.00199252 | Test Loss: 0.00263188 | lr: [3.2768000000000016e-05]
Epoch 36200 / 400000 | Train Loss: 0.00122717 | Test Loss: 0.00166836 | lr: [3.2768000000000016e-05]
Epoch 36300 / 400000 | Train Loss: 0.00121676 | Test Loss: 0.00165113 | lr: [3.2768000000000016e-05]
Epoch 36400 / 400000 | Train Loss: 0.00122643 | Test Loss: 0.00165694 | lr: [3.2768000000000016e-05]
Epoch 36500 / 400000 | Train Loss: 0.00120987 | Test Loss: 0.00164333 | lr: [3.2768000000000016e-05]
Epoch 36600 / 400000 | Train Loss: 0.00147241 | Test Loss: 0.00187939 | lr: [3.2768000000000016e-05]
Epoch 36700 / 400000 | Train Loss: 0.00122485 | Test Loss: 0.00165067 | lr: [3.2768000000000016e-05]
Epoch 36800 / 400000 | Train Loss: 0.00120301 | Test Loss: 0.00163410 | lr: [3.2768000000000016e-05]
Epoch 36900 / 400000 | Train Loss: 0.00146119 | Test Loss: 0.00197417 | lr: [3.2768000000000016e-05]
Epoch 37000 / 400000 | Train Loss: 0.00126048 | Test Loss: 0.00167334 | lr: [3.2768000000000016e-05]
Epoch 37100 / 400000 | Train Loss: 0.00119695 | Test Loss: 0.00162915 | lr: [3.2768000000000016e-05]
Epoch 37200 / 400000 | Train Loss: 0.00162587 | Test Loss: 0.00212959 | lr: [3.2768000000000016e-05]
Epoch 37300 / 400000 | Train Loss: 0.00120999 | Test Loss: 0.00165861 | lr: [3.2768000000000016e-05]
Epoch 37400 / 400000 | Train Loss: 0.00149579 | Test Loss: 0.00169503 | lr: [3.2768000000000016e-05]
Epoch 37500 / 400000 | Train Loss: 0.00117551 | Test Loss: 0.00160535 | lr: [3.2768000000000016e-05]
Epoch 37600 / 400000 | Train Loss: 0.00120376 | Test Loss: 0.00162676 | lr: [3.2768000000000016e-05]
Epoch 37700 / 400000 | Train Loss: 0.00116639 | Test Loss: 0.00159438 | lr: [3.2768000000000016e-05]
Epoch 37800 / 400000 | Train Loss: 0.00118540 | Test Loss: 0.00162710 | lr: [3.2768000000000016e-05]
Epoch 37900 / 400000 | Train Loss: 0.00115988 | Test Loss: 0.00158634 | lr: [3.2768000000000016e-05]
Epoch 38000 / 400000 | Train Loss: 0.00126798 | Test Loss: 0.00164499 | lr: [3.2768000000000016e-05]
Epoch 38100 / 400000 | Train Loss: 0.00121223 | Test Loss: 0.00160014 | lr: [3.2768000000000016e-05]
Epoch 38200 / 400000 | Train Loss: 0.00115666 | Test Loss: 0.00158412 | lr: [3.2768000000000016e-05]
Epoch 38300 / 400000 | Train Loss: 0.00115656 | Test Loss: 0.00158028 | lr: [3.2768000000000016e-05]
Epoch 38400 / 400000 | Train Loss: 0.00130573 | Test Loss: 0.00167547 | lr: [3.2768000000000016e-05]
Epoch 38500 / 400000 | Train Loss: 0.00113867 | Test Loss: 0.00156093 | lr: [3.2768000000000016e-05]
Epoch 38600 / 400000 | Train Loss: 0.00137958 | Test Loss: 0.00174256 | lr: [3.2768000000000016e-05]
Epoch 38700 / 400000 | Train Loss: 0.00114159 | Test Loss: 0.00156299 | lr: [3.2768000000000016e-05]
Epoch 38800 / 400000 | Train Loss: 0.00113559 | Test Loss: 0.00155465 | lr: [3.2768000000000016e-05]
Epoch 38900 / 400000 | Train Loss: 0.00112552 | Test Loss: 0.00155014 | lr: [3.2768000000000016e-05]
Epoch 39000 / 400000 | Train Loss: 0.00112416 | Test Loss: 0.00154232 | lr: [3.2768000000000016e-05]
Epoch 39100 / 400000 | Train Loss: 0.00111640 | Test Loss: 0.00153891 | lr: [3.2768000000000016e-05]
Epoch 39200 / 400000 | Train Loss: 0.00111355 | Test Loss: 0.00153119 | lr: [3.2768000000000016e-05]
Epoch 39300 / 400000 | Train Loss: 0.00113641 | Test Loss: 0.00154651 | lr: [3.2768000000000016e-05]
Epoch 39400 / 400000 | Train Loss: 0.00110466 | Test Loss: 0.00152246 | lr: [3.2768000000000016e-05]
Epoch 39500 / 400000 | Train Loss: 0.00109761 | Test Loss: 0.00151643 | lr: [3.2768000000000016e-05]
Epoch 39600 / 400000 | Train Loss: 0.00112829 | Test Loss: 0.00154183 | lr: [3.2768000000000016e-05]
Epoch 39700 / 400000 | Train Loss: 0.00113580 | Test Loss: 0.00154183 | lr: [3.2768000000000016e-05]
Epoch 39800 / 400000 | Train Loss: 0.00123214 | Test Loss: 0.00172655 | lr: [3.2768000000000016e-05]
Epoch 39900 / 400000 | Train Loss: 0.00109644 | Test Loss: 0.00150485 | lr: [3.2768000000000016e-05]
Epoch 40000 / 400000 | Train Loss: 0.00111580 | Test Loss: 0.00152725 | lr: [3.2768000000000016e-05]
Epoch 40100 / 400000 | Train Loss: 0.00108877 | Test Loss: 0.00151230 | lr: [3.2768000000000016e-05]
Epoch 40200 / 400000 | Train Loss: 0.00107537 | Test Loss: 0.00148959 | lr: [3.2768000000000016e-05]
Epoch 40300 / 400000 | Train Loss: 0.00111990 | Test Loss: 0.00151364 | lr: [3.2768000000000016e-05]
Epoch 40400 / 400000 | Train Loss: 0.00108543 | Test Loss: 0.00149440 | lr: [3.2768000000000016e-05]
Epoch 40500 / 400000 | Train Loss: 0.00106622 | Test Loss: 0.00147880 | lr: [3.2768000000000016e-05]
Epoch 40600 / 400000 | Train Loss: 0.00106177 | Test Loss: 0.00147411 | lr: [3.2768000000000016e-05]
Epoch 40700 / 400000 | Train Loss: 0.00113716 | Test Loss: 0.00150868 | lr: [3.2768000000000016e-05]
Epoch 40800 / 400000 | Train Loss: 0.00106988 | Test Loss: 0.00148484 | lr: [3.2768000000000016e-05]
Epoch 40900 / 400000 | Train Loss: 0.00141396 | Test Loss: 0.00183101 | lr: [3.2768000000000016e-05]
Epoch 41000 / 400000 | Train Loss: 0.00107344 | Test Loss: 0.00147125 | lr: [3.2768000000000016e-05]
Epoch 41100 / 400000 | Train Loss: 0.00132417 | Test Loss: 0.00161489 | lr: [3.2768000000000016e-05]
Epoch 41200 / 400000 | Train Loss: 0.00105920 | Test Loss: 0.00146323 | lr: [3.2768000000000016e-05]
Epoch 41300 / 400000 | Train Loss: 0.00104769 | Test Loss: 0.00145705 | lr: [3.2768000000000016e-05]
Epoch 41400 / 400000 | Train Loss: 0.00114306 | Test Loss: 0.00156217 | lr: [3.2768000000000016e-05]
Epoch 41500 / 400000 | Train Loss: 0.00106429 | Test Loss: 0.00147426 | lr: [3.2768000000000016e-05]
Epoch 41600 / 400000 | Train Loss: 0.00107093 | Test Loss: 0.00146832 | lr: [3.2768000000000016e-05]
Epoch 41700 / 400000 | Train Loss: 0.00104132 | Test Loss: 0.00145004 | lr: [3.2768000000000016e-05]
Epoch 41800 / 400000 | Train Loss: 0.00109675 | Test Loss: 0.00153864 | lr: [3.2768000000000016e-05]
Epoch 41900 / 400000 | Train Loss: 0.00104800 | Test Loss: 0.00145404 | lr: [3.2768000000000016e-05]
Epoch 42000 / 400000 | Train Loss: 0.00106997 | Test Loss: 0.00146929 | lr: [3.2768000000000016e-05]
Epoch 42100 / 400000 | Train Loss: 0.00107272 | Test Loss: 0.00150124 | lr: [3.2768000000000016e-05]
Epoch 42200 / 400000 | Train Loss: 0.00110156 | Test Loss: 0.00147675 | lr: [3.2768000000000016e-05]
Epoch 42300 / 400000 | Train Loss: 0.00107471 | Test Loss: 0.00147595 | lr: [3.2768000000000016e-05]
Epoch 42400 / 400000 | Train Loss: 0.00102807 | Test Loss: 0.00143197 | lr: [3.2768000000000016e-05]
Epoch 42500 / 400000 | Train Loss: 0.00103269 | Test Loss: 0.00143951 | lr: [3.2768000000000016e-05]
Epoch 42600 / 400000 | Train Loss: 0.00119264 | Test Loss: 0.00153335 | lr: [3.2768000000000016e-05]
Epoch 42700 / 400000 | Train Loss: 0.00104172 | Test Loss: 0.00143681 | lr: [3.2768000000000016e-05]
Epoch 42800 / 400000 | Train Loss: 0.00127624 | Test Loss: 0.00166346 | lr: [3.2768000000000016e-05]
Epoch 42900 / 400000 | Train Loss: 0.00106534 | Test Loss: 0.00147462 | lr: [3.2768000000000016e-05]
Epoch 43000 / 400000 | Train Loss: 0.00103717 | Test Loss: 0.00143495 | lr: [3.2768000000000016e-05]
Epoch 43100 / 400000 | Train Loss: 0.00102293 | Test Loss: 0.00142438 | lr: [3.2768000000000016e-05]
Epoch 43200 / 400000 | Train Loss: 0.00112631 | Test Loss: 0.00150870 | lr: [3.2768000000000016e-05]
Epoch 43300 / 400000 | Train Loss: 0.00102241 | Test Loss: 0.00142445 | lr: [3.2768000000000016e-05]
Epoch 43400 / 400000 | Train Loss: 0.00104087 | Test Loss: 0.00143303 | lr: [3.2768000000000016e-05]
Epoch 43500 / 400000 | Train Loss: 0.00111972 | Test Loss: 0.00151941 | lr: [3.2768000000000016e-05]
Epoch 43600 / 400000 | Train Loss: 0.00100946 | Test Loss: 0.00140791 | lr: [3.2768000000000016e-05]
Epoch 43700 / 400000 | Train Loss: 0.00101103 | Test Loss: 0.00141185 | lr: [3.2768000000000016e-05]
Epoch 43800 / 400000 | Train Loss: 0.00104242 | Test Loss: 0.00144109 | lr: [3.2768000000000016e-05]
Epoch 43900 / 400000 | Train Loss: 0.00114366 | Test Loss: 0.00152130 | lr: [3.2768000000000016e-05]
Epoch 44000 / 400000 | Train Loss: 0.00099713 | Test Loss: 0.00139413 | lr: [3.2768000000000016e-05]
Epoch 44100 / 400000 | Train Loss: 0.00107488 | Test Loss: 0.00153013 | lr: [3.2768000000000016e-05]
Epoch 44200 / 400000 | Train Loss: 0.00099830 | Test Loss: 0.00139395 | lr: [3.2768000000000016e-05]
Epoch 44300 / 400000 | Train Loss: 0.00107848 | Test Loss: 0.00148048 | lr: [3.2768000000000016e-05]
Epoch 44400 / 400000 | Train Loss: 0.00099851 | Test Loss: 0.00140185 | lr: [3.2768000000000016e-05]
Epoch 44500 / 400000 | Train Loss: 0.00099409 | Test Loss: 0.00138762 | lr: [3.2768000000000016e-05]
Epoch 44600 / 400000 | Train Loss: 0.00104650 | Test Loss: 0.00141100 | lr: [3.2768000000000016e-05]
Epoch 44700 / 400000 | Train Loss: 0.00103128 | Test Loss: 0.00142825 | lr: [3.2768000000000016e-05]
Epoch 44800 / 400000 | Train Loss: 0.00099951 | Test Loss: 0.00139909 | lr: [3.2768000000000016e-05]
Epoch 44900 / 400000 | Train Loss: 0.00099358 | Test Loss: 0.00139514 | lr: [3.2768000000000016e-05]
Epoch 45000 / 400000 | Train Loss: 0.00097974 | Test Loss: 0.00137213 | lr: [3.2768000000000016e-05]
Epoch 45100 / 400000 | Train Loss: 0.00115524 | Test Loss: 0.00156292 | lr: [3.2768000000000016e-05]
Epoch 45200 / 400000 | Train Loss: 0.00098573 | Test Loss: 0.00137356 | lr: [3.2768000000000016e-05]
Epoch 45300 / 400000 | Train Loss: 0.00097573 | Test Loss: 0.00136731 | lr: [3.2768000000000016e-05]
Epoch 45400 / 400000 | Train Loss: 0.00098165 | Test Loss: 0.00137433 | lr: [3.2768000000000016e-05]
Epoch 45500 / 400000 | Train Loss: 0.00118220 | Test Loss: 0.00155707 | lr: [3.2768000000000016e-05]
Epoch 45600 / 400000 | Train Loss: 0.00097366 | Test Loss: 0.00136842 | lr: [3.2768000000000016e-05]
Epoch 45700 / 400000 | Train Loss: 0.00096683 | Test Loss: 0.00135572 | lr: [3.2768000000000016e-05]
Epoch 45800 / 400000 | Train Loss: 0.00101607 | Test Loss: 0.00142997 | lr: [3.2768000000000016e-05]
Epoch 45900 / 400000 | Train Loss: 0.00099155 | Test Loss: 0.00139198 | lr: [3.2768000000000016e-05]
Epoch 46000 / 400000 | Train Loss: 0.00097363 | Test Loss: 0.00135348 | lr: [3.2768000000000016e-05]
Epoch 46100 / 400000 | Train Loss: 0.00096545 | Test Loss: 0.00135505 | lr: [3.2768000000000016e-05]
Epoch 46200 / 400000 | Train Loss: 0.00097736 | Test Loss: 0.00135494 | lr: [3.2768000000000016e-05]
Epoch 46300 / 400000 | Train Loss: 0.00101206 | Test Loss: 0.00137668 | lr: [3.2768000000000016e-05]
Epoch 46400 / 400000 | Train Loss: 0.00095657 | Test Loss: 0.00134571 | lr: [3.2768000000000016e-05]
Epoch 46500 / 400000 | Train Loss: 0.00096047 | Test Loss: 0.00135951 | lr: [3.2768000000000016e-05]
Epoch 46600 / 400000 | Train Loss: 0.00095516 | Test Loss: 0.00133564 | lr: [3.2768000000000016e-05]
